"I1p","Points:0","Points:1","Points:2"
0.036261,98.032,-135.23,-42.235
0.032427,98.037,-135.01,-38.323
0.11765,94.071,-135.19,-46.193
0.10521,94.083,-135.09,-42.283
0.088581,94.096,-134.86,-38.356
0.15148,90.099,-135,-46.211
0.14977,90.117,-134.91,-42.302
0.14212,90.136,-134.68,-38.375
0.030525,98.056,-126.9,-57.901
0.030582,98.066,-126.99,-53.895
0.030869,98.075,-127.1,-49.988
0.055503,94.157,-126.71,-57.768
0.044741,94.183,-126.86,-53.82
0.037054,94.205,-127.11,-50
0.097472,90.245,-126.56,-57.674
0.085981,90.284,-126.73,-53.752
0.07534,90.314,-127.03,-49.962
0.036709,98.034,-131.12,-57.96
0.033041,98.042,-131.17,-53.984
0.030779,98.05,-131.23,-50.069
0.099625,94.096,-130.89,-57.884
0.088745,94.118,-130.99,-53.96
0.077252,94.137,-131.13,-50.098
0.1309,90.151,-130.68,-57.815
0.12807,90.182,-130.81,-53.918
0.12286,90.205,-130.98,-50.081
0.056372,98.01,-135.29,-57.981
0.05116,98.017,-135.31,-54.005
0.045905,98.023,-135.34,-50.051
0.12719,94.028,-135.03,-57.94
0.128,94.046,-135.09,-54.006
0.12499,94.059,-135.16,-50.092
0.14303,90.042,-134.77,-57.89
0.14631,90.068,-134.85,-53.984
0.14953,90.085,-134.94,-50.095
0.036984,98.02,-126.84,-69.918
0.03358,98.033,-126.85,-65.906
0.031134,98.046,-126.83,-61.892
0.092429,94.051,-126.56,-69.771
0.080887,94.09,-126.59,-65.762
0.068001,94.126,-126.63,-61.757
0.12065,90.07,-126.37,-69.648
0.11574,90.137,-126.4,-65.645
0.10779,90.195,-126.46,-61.649
0.050676,98.004,-131.05,-69.917
0.046204,98.014,-131.07,-65.929
0.041381,98.025,-131.09,-61.942
0.11406,94.003,-130.72,-69.768
0.11297,94.038,-130.77,-65.801
0.10807,94.069,-130.82,-61.837
0.12696,89.994,-130.47,-69.647
0.12998,90.056,-130.52,-65.694
0.13144,90.108,-130.59,-61.747
0.066898,97.986,-135.19,-69.902
0.064655,97.994,-135.23,-65.936
0.061123,98.003,-135.26,-61.96
0.11101,93.949,-134.8,-69.735
0.11736,93.978,-134.9,-65.82
0.12319,94.004,-134.97,-61.882
0.15213,89.902,-134.51,-69.613
0.14459,89.958,-134.61,-65.72
0.14139,90.005,-134.7,-61.807
0.050368,97.972,-126.89,-81.941
0.045998,97.99,-126.85,-77.931
0.04092,98.006,-126.8,-73.922
0.10651,93.909,-126.71,-81.83
0.10622,93.959,-126.61,-77.805
0.10117,94.008,-126.56,-73.782
0.11701,89.84,-126.59,-81.729
0.12138,89.919,-126.46,-77.691
0.12254,89.997,-126.38,-73.661
0.060197,97.96,-131.17,-81.917
0.057119,97.977,-131.07,-77.907
0.054225,97.992,-131.04,-73.907
0.09727,93.871,-131.01,-81.782
0.10601,93.92,-130.77,-77.749
0.1117,93.965,-130.7,-73.743
0.11559,89.771,-130.86,-81.689
0.11574,89.851,-130.57,-77.631
0.12243,89.926,-130.46,-73.618
0.056326,97.962,-135.76,-81.666
0.065764,97.972,-135.18,-77.718
0.06799,97.979,-135.12,-73.827
0.10922,93.845,-135.43,-81.629
0.10457,93.885,-134.76,-77.552
0.10593,93.918,-134.7,-73.627
0.13056,89.691,-135.24,-81.602
0.15981,89.771,-134.52,-77.445
0.15729,89.84,-134.42,-73.497
0.05396,97.934,-126.9,-93.961
0.054424,97.943,-126.91,-89.954
0.053044,97.956,-126.87,-85.946
0.084213,93.796,-126.76,-93.891
0.094289,93.823,-126.78,-89.871
0.1022,93.862,-126.77,-85.85
0.096151,89.654,-126.69,-93.819
0.1026,89.701,-126.71,-89.792
0.11008,89.764,-126.69,-85.761
0.051087,97.924,-131.2,-93.959
0.055928,97.93,-131.2,-89.944
0.059217,97.943,-131.22,-85.926
0.079424,93.76,-131.11,-93.889
0.083071,93.781,-131.12,-89.854
0.088658,93.82,-131.16,-85.813
0.13547,89.593,-131.05,-93.829
0.1298,89.629,-131.06,-89.789
0.1218,89.692,-131.07,-85.74
0.041606,97.917,-135.75,-93.943
0.047857,97.922,-135.65,-89.873
0.052957,97.939,-135.97,-85.739
0.1042,93.714,-135.49,-93.916
0.11117,93.728,-135.43,-89.829
0.11277,93.779,-135.75,-85.731
0.054787,89.508,-135.47,-93.902
0.077257,89.53,-135.42,-89.819
0.097498,89.596,-135.66,-85.742
0.04349,97.921,-126.85,-105.98
0.048641,97.924,-126.86,-101.97
0.051621,97.929,-126.83,-97.964
0.062179,93.754,-126.64,-105.93
0.067496,93.764,-126.66,-101.92
0.074901,93.778,-126.7,-97.903
0.10274,89.576,-126.56,-105.86
0.093563,89.597,-126.57,-101.85
0.092368,89.621,-126.63,-97.837
0.027403,97.917,-131.14,-105.97
0.033862,97.92,-131.13,-101.97
0.042844,97.922,-131.16,-97.961
0.082151,93.736,-130.96,-105.92
0.078136,93.744,-130.95,-101.91
0.077703,93.751,-131.04,-97.892
0.11259,89.551,-130.85,-105.85
0.12766,89.563,-130.85,-101.85
0.13608,89.575,-130.96,-97.831
0.03199,97.914,-135.64,-105.98
0.034471,97.917,-135.52,-101.97
0.037632,97.916,-135.75,-97.942
0.074265,93.704,-135.24,-105.95
0.088838,93.708,-135.1,-101.92
0.096806,93.709,-135.37,-97.885
0.020241,89.504,-135.16,-105.89
0.034571,89.504,-135.02,-101.88
0.042846,89.503,-135.33,-97.851
0.021219,97.911,-126.87,-117.99
0.027427,97.917,-126.79,-113.99
0.035501,97.919,-126.77,-109.99
0.065578,93.721,-126.77,-117.91
0.060045,93.736,-126.68,-113.92
0.059585,93.746,-126.64,-109.92
0.12077,89.515,-126.74,-117.81
0.12545,89.538,-126.63,-113.83
0.11666,89.558,-126.57,-109.85
0.029146,97.911,-131.16,-117.96
0.026557,97.916,-131.11,-113.97
0.025089,97.917,-131.12,-109.97
0.084729,93.714,-131.01,-117.88
0.092301,93.726,-130.93,-113.89
0.089351,93.733,-130.95,-109.89
0.036584,89.506,-130.94,-117.78
0.063224,89.524,-130.84,-113.8
0.091619,89.54,-130.85,-109.82
0.024693,97.909,-135.63,-117.97
0.030248,97.915,-135.49,-113.96
0.031083,97.914,-135.68,-109.95
0.036668,93.699,-135.03,-113.88
0.057746,93.703,-135.22,-109.87
0.02525,97.897,-127.03,-129.93
0.020692,97.901,-127,-125.95
0.08365,93.677,-126.94,-129.79
0.084861,93.69,-126.92,-125.84
0.075728,93.706,-126.87,-121.88
0.040805,89.441,-126.92,-129.66
0.073174,89.465,-126.89,-125.73
0.10309,89.49,-126.84,-121.78
0.028618,97.901,-131.18,-129.93
0.031528,97.906,-131.16,-125.94
0.031249,97.909,-131.17,-121.95
0.027209,93.68,-131.07,-129.8
0.050224,93.693,-131.03,-125.83
0.070838,93.704,-131.05,-121.84
0.031837,97.897,-126.84,-141.57
0.032587,97.897,-126.97,-137.81
0.029956,97.896,-127.01,-133.89
0.032366,93.657,-126.67,-141.19
0.054346,93.663,-126.82,-137.52
0.072906,93.668,-126.91,-133.69
0.02292,97.899,-131.15,-133.9
0.19285,51.834,-125.79,-1.7978
0.080661,47.875,-125.83,-1.7672
0.024333,43.875,-125.47,-1.7323
0.16508,51.724,-126.29,-5.4762
0.05377,47.761,-126.2,-5.3752
0.16211,51.599,-126.03,-9.1196
0.05371,47.649,-125.95,-8.9373
0.022083,52.088,-130.34,-1.8289
0.20084,63.577,-126.02,-1.8861
0.19816,59.675,-126.14,-1.8658
0.22743,55.747,-125.89,-1.8312
0.19514,63.475,-126.58,-5.7436
0.20678,59.557,-126.6,-5.6732
0.23511,55.624,-126.42,-5.5782
0.19609,63.36,-126.31,-9.5699
0.21157,59.434,-126.33,-9.4462
0.23752,55.502,-126.16,-9.2936
0.20043,63.696,-130.48,-1.9177
0.17466,59.833,-130.48,-1.894
0.085491,55.959,-130.39,-1.8625
0.20811,63.525,-130.61,-5.7937
0.16085,59.649,-130.57,-5.72
0.066644,55.77,-130.48,-5.6268
0.21293,63.361,-130.44,-9.6817
0.15127,59.473,-130.39,-9.5563
0.057342,55.587,-130.29,-9.4015
0.058757,63.797,-135.03,-1.9561
0.051568,63.566,-134.85,-5.8849
0.04623,63.352,-134.6,-9.8268
0.092821,75.214,-126.06,-1.9288
0.13809,71.339,-126.23,-1.9251
0.17137,67.447,-126.05,-1.9061
0.11124,75.159,-126.68,-5.8682
0.15123,71.254,-126.74,-5.8488
0.18377,67.342,-126.62,-5.8029
0.11325,75.103,-126.45,-9.769
0.15433,71.176,-126.49,-9.7348
0.18029,67.248,-126.36,-9.6673
0.17616,75.241,-130.53,-1.9616
0.18674,71.399,-130.56,-1.9536
0.19215,67.548,-130.51,-1.9376
0.18064,75.126,-130.73,-5.9236
0.18502,71.258,-130.72,-5.898
0.19588,67.387,-130.66,-5.8531
0.18235,75.023,-130.63,-9.8944
0.182,71.132,-130.59,-9.8512
0.19858,67.241,-130.51,-9.78
0.20585,75.254,-135.09,-1.9993
0.19392,71.438,-135.08,-1.9898
0.13248,67.618,-135.05,-1.9752
0.20638,75.089,-134.99,-6.0137
0.19744,71.246,-134.95,-5.985
0.13014,67.404,-134.9,-5.9422
0.20464,74.934,-134.82,-10.039
0.19816,71.069,-134.75,-9.9917
0.12734,67.207,-134.68,-9.9217
0.049029,79.058,-126.05,-1.932
0.027078,82.896,-126.78,-5.8779
0.062683,79.01,-126.69,-5.8767
0.027415,82.902,-126.59,-9.7804
0.062335,78.989,-126.49,-9.7796
0.048528,86.71,-130.53,-1.966
0.096061,82.894,-130.56,-1.9691
0.14333,79.069,-130.53,-1.9665
0.054506,86.679,-130.78,-5.9403
0.1035,82.834,-130.8,-5.9446
0.1517,78.978,-130.76,-5.938
0.056863,86.655,-130.72,-9.9333
0.1061,82.786,-130.73,-9.9291
0.15575,78.902,-130.68,-9.9174
0.14462,86.686,-135.12,-2.0082
0.18663,82.877,-135.11,-2.0082
0.19942,79.066,-135.1,-2.0052
0.14653,86.604,-135.09,-6.04
0.18796,82.767,-135.07,-6.0397
0.19937,78.927,-135.03,-6.031
0.1481,86.529,-134.99,-10.083
0.18897,82.665,-134.96,-10.081
0.19813,78.798,-134.89,-10.067
0.026158,98.11,-130.92,-1.9899
0.020119,90.513,-130.58,-1.9637
0.024448,98.117,-130.66,-5.9836
0.022406,90.499,-130.77,-5.933
0.023253,98.116,-130.36,-9.9873
0.023473,90.49,-130.7,-9.9267
0.0325,98.099,-135.28,-2.003
0.034343,94.295,-135.2,-2.0057
0.087834,90.49,-135.15,-2.0067
0.031544,98.091,-135.16,-6.0126
0.034761,94.265,-135.13,-6.0258
0.089069,90.434,-135.11,-6.0339
0.031208,98.084,-134.99,-10.027
0.035618,94.24,-135.01,-10.053
0.090395,90.385,-135.02,-10.072
0.026595,51.29,-113.1,-68.651
0.059843,51.901,-113.37,-64.63
0.12129,52.417,-113.71,-60.461
0.028946,48.9,-113.89,-60.485
0.16657,62.853,-113.25,-68.809
0.15104,63.158,-113.41,-64.669
0.15708,63.317,-113.41,-60.311
0.21383,58.942,-113.4,-68.753
0.21134,59.317,-113.58,-64.631
0.1842,59.578,-113.75,-60.296
0.099575,55.061,-113.15,-68.697
0.17821,55.541,-113.38,-64.621
0.2295,55.926,-113.65,-60.368
0.19768,62.751,-117.35,-69.065
0.19508,63.076,-117.44,-65.149
0.17312,63.353,-117.61,-61.343
0.089993,58.863,-117.32,-69.036
0.15749,59.255,-117.43,-65.172
0.20173,59.585,-117.68,-61.452
0.041444,55.472,-117.35,-65.192
0.080755,55.886,-117.65,-61.551
0.072997,62.645,-121.34,-69.214
0.13334,62.964,-121.38,-65.385
0.17846,63.236,-121.5,-61.642
0.030235,59.145,-121.31,-65.429
0.062636,59.473,-121.47,-61.768
0.16375,61.77,-113.37,-80.995
0.20472,62.124,-113.36,-76.944
0.19802,62.494,-113.24,-72.868
0.0372,57.65,-113.51,-80.878
0.088313,58.067,-113.48,-76.844
0.16353,58.509,-113.37,-72.787
0.044116,54.522,-113.1,-72.705
0.03741,61.696,-117.54,-81.004
0.087054,62.04,-117.44,-77.007
0.15538,62.398,-117.36,-73.021
0.039574,58.438,-117.32,-72.954
0.030349,62.305,-121.36,-73.098
0.041801,61.125,-113.68,-89.044
0.096769,61.436,-113.49,-84.999
0.13588,74.568,-113.58,-69.077
0.12443,74.784,-113.74,-64.98
0.10953,75.011,-113.81,-60.868
0.15299,70.616,-113.67,-68.993
0.14907,70.868,-113.82,-64.913
0.13805,71.129,-113.91,-60.851
0.15005,66.676,-113.35,-68.886
0.15761,66.953,-113.49,-64.778
0.15766,67.148,-113.48,-60.583
0.14675,74.465,-117.7,-69.2
0.14629,74.676,-117.77,-65.169
0.14068,74.883,-117.86,-61.14
0.14003,70.542,-117.62,-69.148
0.14931,70.788,-117.69,-65.156
0.15367,71.027,-117.8,-61.206
0.15635,66.626,-117.45,-69.1
0.14146,66.908,-117.53,-65.144
0.14722,67.164,-117.65,-61.266
0.13196,74.362,-121.72,-69.288
0.14219,74.557,-121.75,-65.308
0.1494,74.738,-121.81,-61.336
0.15956,70.443,-121.59,-69.25
0.14047,70.673,-121.62,-65.315
0.13869,70.881,-121.69,-61.41
0.17886,66.534,-121.45,-69.227
0.18783,66.804,-121.48,-65.342
0.17423,67.039,-121.57,-61.516
0.14004,73.905,-113.61,-81.307
0.14524,74.124,-113.65,-77.229
0.14455,74.349,-113.55,-73.137
0.13276,69.833,-113.73,-81.201
0.13819,70.093,-113.74,-77.128
0.14807,70.357,-113.65,-73.041
0.19805,65.757,-113.44,-81.093
0.16098,66.064,-113.45,-77.029
0.14419,66.373,-113.33,-72.944
0.12371,73.821,-117.8,-81.322
0.13093,74.034,-117.75,-77.275
0.1408,74.251,-117.69,-73.23
0.17972,69.779,-117.75,-81.216
0.14837,70.031,-117.68,-77.182
0.13299,70.288,-117.62,-73.153
0.14977,65.73,-117.61,-81.111
0.19193,66.026,-117.53,-77.093
0.18719,66.328,-117.46,-73.083
0.17025,73.748,-121.92,-81.318
0.14949,73.952,-121.81,-77.293
0.13111,74.158,-121.74,-73.281
0.13092,69.715,-121.8,-81.206
0.17397,69.955,-121.69,-77.199
0.17859,70.2,-121.61,-73.211
0.02726,65.678,-121.69,-81.097
0.070542,65.959,-121.56,-77.111
0.13452,66.248,-121.47,-73.152
0.13889,73.277,-113.68,-93.498
0.12489,73.475,-113.77,-89.418
0.13153,73.687,-113.66,-85.342
0.19316,69.1,-113.88,-93.384
0.18708,69.334,-113.93,-89.302
0.15107,69.579,-113.8,-85.228
0.085047,64.917,-113.67,-93.243
0.15757,65.186,-113.7,-89.175
0.20459,65.463,-113.54,-85.113
0.17925,73.235,-117.95,-93.469
0.17037,73.416,-117.95,-89.413
0.13854,73.614,-117.88,-85.361
0.083375,69.091,-117.98,-93.344
0.1456,69.306,-117.95,-89.292
0.18494,69.536,-117.85,-85.246
0.033268,65.185,-117.87,-89.16
0.081427,65.449,-117.73,-85.127
0.072685,73.201,-122.18,-93.436
0.12879,73.364,-122.14,-89.392
0.1677,73.549,-122.04,-85.351
0.025807,69.269,-122.08,-89.263
0.067685,69.484,-121.95,-85.228
0.17371,72.758,-113.43,-105.77
0.18098,72.916,-113.62,-101.67
0.16636,73.09,-113.63,-97.554
0.052939,68.476,-113.62,-105.71
0.098488,68.663,-113.84,-101.58
0.15491,68.875,-113.85,-97.441
0.037561,64.652,-113.67,-97.29
0.057299,72.786,-117.9,-105.61
0.10998,72.918,-117.92,-101.58
0.15597,73.068,-117.94,-97.519
0.037861,68.891,-117.99,-97.392
0.033437,73.058,-122.18,-97.473
0.062247,72.543,-113.95,-113.72
0.13289,72.633,-113.56,-109.73
0.020804,68.34,-113.68,-109.66
0.021222,72.678,-118.01,-109.59
0.022507,82.716,-114.23,-56.676
0.053903,78.903,-114.02,-56.661
0.034468,78.955,-114.23,-52.25
0.035968,86.515,-118.21,-57.036
0.02113,86.595,-118.38,-52.797
0.07269,82.676,-118.2,-56.978
0.053949,82.784,-118.37,-52.743
0.035222,82.914,-118.59,-48.398
0.1052,78.859,-118.08,-56.991
0.088668,79.003,-118.24,-52.777
0.067584,79.196,-118.38,-48.348
0.086775,86.443,-122.32,-57.343
0.072453,86.514,-122.52,-53.291
0.059591,86.581,-122.87,-49.278
0.1178,82.578,-122.21,-57.289
0.1064,82.674,-122.39,-53.237
0.094513,82.779,-122.73,-49.201
0.13757,78.729,-122.05,-57.287
0.13039,78.854,-122.2,-53.238
0.12195,79.016,-122.46,-49.145
0.040646,86.294,-113.86,-69.364
0.024636,86.39,-113.97,-65.217
0.08116,82.35,-113.99,-69.253
0.062663,82.485,-114.1,-65.111
0.040858,82.612,-114.12,-60.912
0.10919,78.409,-113.69,-69.154
0.093475,78.586,-113.83,-65.031
0.073904,78.756,-113.87,-60.861
0.088335,86.23,-118.02,-69.434
0.072103,86.333,-118.07,-65.336
0.053875,86.429,-118.11,-61.204
0.11752,82.294,-117.98,-69.338
0.10524,82.431,-118.03,-65.25
0.090056,82.559,-118.09,-61.132
0.13712,78.364,-117.82,-69.26
0.12952,78.537,-117.88,-65.194
0.11885,78.704,-117.95,-61.108
0.12144,86.172,-122.13,-69.503
0.11244,86.271,-122.16,-65.455
0.10056,86.363,-122.21,-61.401
0.13631,82.223,-122.01,-69.413
0.13304,82.352,-122.04,-65.378
0.12685,82.472,-122.1,-61.336
0.14104,78.284,-121.86,-69.342
0.14358,78.446,-121.89,-65.328
0.14207,78.596,-121.96,-61.312
0.09287,85.962,-113.86,-81.609
0.077351,86.076,-113.93,-77.536
0.058744,86.19,-113.85,-73.442
0.12554,81.913,-114,-81.507
0.11358,82.061,-114.05,-77.426
0.097964,82.209,-113.98,-73.327
0.14148,77.861,-113.7,-81.403
0.1365,78.047,-113.75,-77.323
0.12429,78.23,-113.67,-73.225
0.12295,85.9,-118.08,-81.626
0.11466,86.011,-118.06,-77.57
0.1029,86.123,-118.02,-73.504
0.13508,81.864,-118.05,-81.525
0.1337,82.008,-118.02,-77.466
0.12721,82.153,-117.98,-73.401
0.13183,77.83,-117.91,-81.423
0.13894,78.008,-117.87,-77.369
0.14095,78.187,-117.82,-73.31
0.12733,85.847,-122.27,-81.637
0.12944,85.956,-122.19,-77.592
0.12722,86.066,-122.14,-73.545
0.12436,81.806,-122.18,-81.534
0.13218,81.945,-122.09,-77.489
0.13635,82.086,-122.03,-73.447
0.12225,77.772,-122.05,-81.428
0.12365,77.943,-121.95,-77.39
0.13374,78.115,-121.88,-73.359
0.12416,85.641,-113.76,-93.773
0.11872,85.74,-113.9,-89.703
0.10812,85.85,-113.85,-85.637
0.12952,81.495,-113.95,-93.696
0.13337,81.626,-114.06,-89.615
0.13211,81.767,-114.01,-85.539
0.1247,77.339,-113.7,-93.596
0.13447,77.505,-113.81,-89.517
0.14106,77.679,-113.73,-85.44
0.11879,85.6,-118.05,-93.765
0.12476,85.69,-118.11,-89.714
0.12647,85.792,-118.1,-85.666
0.11462,81.473,-118.08,-93.679
0.1236,81.592,-118.12,-89.622
0.13126,81.724,-118.09,-85.568
0.12561,77.343,-117.99,-93.578
0.11536,77.492,-118.01,-89.521
0.12241,77.656,-117.97,-85.467
0.1057,85.568,-122.33,-93.749
0.11308,85.647,-122.35,-89.712
0.12124,85.742,-122.33,-85.674
0.12399,81.44,-122.3,-93.657
0.11148,81.545,-122.31,-89.616
0.1154,81.67,-122.26,-85.574
0.16435,77.316,-122.23,-93.553
0.1622,77.449,-122.22,-89.509
0.13963,77.604,-122.15,-85.466
0.10984,85.411,-113.37,-106.05
0.11838,85.476,-113.61,-101.94
0.1247,85.552,-113.66,-97.821
0.10392,81.191,-113.53,-106.04
0.11066,81.274,-113.79,-101.89
0.1209,81.377,-113.86,-97.754
0.13541,76.951,-113.41,-105.87
0.11812,77.054,-113.61,-101.77
0.11757,77.187,-113.64,-97.652
0.093767,85.404,-117.85,-105.92
0.10097,85.457,-117.92,-101.87
0.11013,85.522,-117.99,-97.811
0.12489,81.204,-117.9,-105.84
0.10863,81.279,-117.96,-101.8
0.10808,81.369,-118.02,-97.731
0.16292,76.993,-117.88,-105.73
0.16849,77.091,-117.92,-101.69
0.15093,77.209,-117.95,-97.63
0.11488,85.405,-122.21,-105.83
0.10192,85.449,-122.23,-101.81
0.10079,85.502,-122.28,-97.782
0.15098,81.214,-122.2,-105.74
0.15875,81.278,-122.21,-101.73
0.14753,81.352,-122.26,-97.694
0.049413,77.017,-122.19,-105.63
0.095517,77.104,-122.18,-101.62
0.13913,77.202,-122.21,-97.591
0.084868,85.299,-114.29,-118.17
0.090555,85.337,-113.78,-114.06
0.10075,85.365,-113.44,-110.03
0.15359,81.036,-114.39,-118.08
0.11882,81.084,-113.88,-113.98
0.1018,81.13,-113.56,-110.01
0.11607,76.756,-114.45,-117.95
0.16591,76.813,-113.9,-113.85
0.16357,76.874,-113.52,-109.84
0.12093,85.292,-118.41,-117.93
0.099226,85.329,-118.11,-113.92
0.090754,85.363,-117.91,-109.92
0.13206,81.043,-118.48,-117.82
0.15976,81.093,-118.17,-113.82
0.15286,81.144,-117.96,-109.84
0.021754,76.783,-118.54,-117.7
0.063117,76.844,-118.21,-113.7
0.12389,76.912,-117.97,-109.72
0.13636,85.295,-122.56,-117.79
0.14644,85.332,-122.37,-113.81
0.13616,85.367,-122.25,-109.82
0.030536,81.059,-122.6,-117.68
0.070949,81.108,-122.4,-113.71
0.11917,81.158,-122.26,-109.73
0.14274,85.15,-114.7,-129.85
0.11861,85.199,-114.77,-126
0.094511,85.249,-114.75,-122.16
0.086427,80.867,-114.81,-129.73
0.13303,80.925,-114.87,-125.9
0.1632,80.981,-114.85,-122.06
0.048501,76.695,-114.93,-121.93
0.11965,85.158,-118.78,-129.73
0.1464,85.204,-118.78,-125.83
0.14504,85.249,-118.68,-121.91
0.035332,80.937,-118.86,-125.72
0.081074,80.992,-118.76,-121.8
0.027718,85.175,-122.86,-129.61
0.06112,85.215,-122.83,-125.7
0.10363,85.256,-122.73,-121.75
0.08729,85.013,-114.7,-141.66
0.1291,85.053,-114.64,-137.67
0.15069,85.1,-114.65,-133.73
0.041972,80.806,-114.76,-133.61
0.03966,85.071,-118.78,-137.57
0.079495,85.114,-118.77,-133.64
0.04417,84.988,-114.85,-145.69
0.020327,29.555,-115.19,-20.655
0.02658,26.055,-115.11,-10.924
0.020536,25.953,-114.96,-14.089
0.044348,29.978,-115.67,-11.092
0.035443,29.808,-115.57,-14.278
0.028074,29.684,-115.37,-17.468
0.028054,98.077,-122.48,-57.705
0.02309,98.089,-122.65,-53.555
0.025053,94.206,-122.46,-57.545
0.050577,90.318,-122.41,-57.43
0.037344,90.367,-122.6,-53.371
0.02768,90.409,-122.96,-49.357
0.023603,98.046,-117.82,-69.846
0.025561,94.098,-118.09,-69.689
0.05269,90.144,-118.07,-69.551
0.037287,90.216,-118.11,-65.451
0.0228,90.284,-118.13,-61.315
0.030303,98.036,-122.4,-69.888
0.03009,98.05,-122.41,-65.844
0.03026,98.064,-122.38,-61.778
0.055924,94.087,-122.32,-69.737
0.043912,94.13,-122.34,-65.687
0.033502,94.17,-122.37,-61.621
0.093096,90.124,-122.23,-69.61
0.079841,90.195,-122.26,-65.558
0.065249,90.26,-122.3,-61.497
0.021202,98,-113.23,-81.923
0.030589,93.922,-113.98,-81.827
0.020164,93.969,-114.1,-77.776
0.057045,89.888,-113.87,-81.714
0.043203,89.972,-113.97,-77.65
0.027404,90.05,-113.89,-73.566
0.030614,97.998,-117.78,-81.928
0.029699,98.013,-117.84,-77.914
0.028067,98.03,-117.81,-73.886
0.060426,93.955,-118.09,-81.831
0.04792,94.002,-118.11,-77.795
0.036004,94.051,-118.08,-73.744
0.095507,89.909,-118.1,-81.728
0.082609,89.989,-118.11,-77.679
0.068007,90.068,-118.07,-73.618
0.037753,97.987,-122.41,-81.939
0.034022,98.004,-122.41,-77.928
0.031561,98.021,-122.36,-73.91
0.092407,93.944,-122.38,-81.838
0.081668,93.993,-122.35,-77.81
0.068947,94.041,-122.32,-73.775
0.11708,89.89,-122.34,-81.737
0.11237,89.969,-122.28,-77.698
0.10415,90.048,-122.24,-73.654
0.031831,97.955,-113.05,-93.923
0.030109,97.967,-113.29,-89.914
0.026361,97.985,-113.17,-85.906
0.070125,93.786,-113.82,-93.907
0.055528,93.827,-113.98,-89.859
0.041865,93.875,-113.94,-85.817
0.09951,89.661,-113.74,-93.842
0.087657,89.734,-113.89,-89.783
0.071961,89.809,-113.85,-85.727
0.0405,97.955,-117.66,-93.939
0.036056,97.967,-117.75,-89.933
0.032728,97.982,-117.74,-85.929
0.095624,93.828,-117.99,-93.903
0.086053,93.865,-118.07,-89.873
0.073481,93.908,-118.07,-85.846
0.11568,89.697,-118.04,-93.84
0.1134,89.76,-118.11,-89.798
0.10633,89.832,-118.11,-85.758
0.051252,97.947,-122.37,-93.954
0.047094,97.958,-122.4,-89.949
0.04228,97.972,-122.36,-85.943
0.10151,93.825,-122.36,-93.897
0.10343,93.857,-122.4,-89.877
0.10002,93.898,-122.4,-85.857
0.10613,89.692,-122.35,-93.829
0.11347,89.747,-122.39,-89.798
0.11753,89.814,-122.38,-85.768
0.045348,97.931,-112.72,-106.06
0.039893,97.933,-113.05,-101.97
0.035391,97.943,-112.97,-97.915
0.10466,93.726,-113.3,-106.21
0.098914,93.723,-113.66,-102.05
0.085378,93.75,-113.72,-97.926
0.11047,89.536,-113.31,-106.11
0.1128,89.551,-113.58,-101.99
0.10859,89.599,-113.64,-97.879
0.055344,97.932,-117.51,-106.02
0.051723,97.936,-117.6,-101.97
0.046085,97.945,-117.6,-97.945
0.09324,93.763,-117.75,-106.04
0.099944,93.773,-117.86,-101.99
0.10095,93.796,-117.92,-97.93
0.097446,89.577,-117.81,-105.99
0.1064,89.603,-117.9,-101.94
0.11321,89.644,-117.97,-97.879
0.050589,97.929,-122.29,-106
0.053298,97.933,-122.32,-101.97
0.053698,97.939,-122.28,-97.959
0.074967,93.767,-122.23,-105.97
0.084888,93.78,-122.27,-101.94
0.094668,93.799,-122.31,-97.917
0.082841,89.587,-122.21,-105.91
0.089418,89.613,-122.25,-101.89
0.097614,89.647,-122.3,-97.857
0.052085,97.938,-113.56,-118.43
0.055573,97.946,-112.99,-114.31
0.052803,97.937,-112.67,-110.14
0.078947,93.766,-113.95,-118.34
0.091174,93.775,-113.44,-114.24
0.10171,93.753,-113.19,-110.22
0.081868,89.539,-114.16,-118.26
0.093152,89.554,-113.65,-114.14
0.10323,89.546,-113.33,-110.11
0.044835,97.921,-118.03,-118.19
0.050628,97.928,-117.7,-114.15
0.054913,97.931,-117.52,-110.07
0.063605,93.74,-118.21,-118.1
0.073262,93.755,-117.91,-114.08
0.083882,93.761,-117.74,-110.07
0.072535,89.524,-118.32,-118.02
0.079239,89.548,-118.03,-114
0.088009,89.563,-117.84,-110
0.036168,97.915,-122.48,-118.06
0.042461,97.921,-122.3,-114.05
0.046913,97.925,-122.23,-110.02
0.053686,93.729,-122.5,-117.97
0.059104,93.746,-122.32,-113.98
0.066417,93.757,-122.23,-109.98
0.09221,89.519,-122.53,-117.89
0.079934,89.544,-122.35,-113.9
0.079069,89.566,-122.24,-109.91
0.035719,97.896,-114.51,-130.01
0.04094,97.905,-114.46,-126.13
0.046787,97.92,-114.2,-122.31
