step_ld_2,U_ld_2,RF_ld_2,step_ld_4,U_ld_4,RF_ld_4
3.9513775241943505,0.5914132572583052,23.06360358921117,4.13,0.6449999999999998,21.337703153352244
3.9613775241943494,0.5944132572583052,22.980774078277413,4.14,0.6479999999999998,21.259262448046098
3.9713775241943505,0.5974132572583052,22.898257718247866,4.15,0.6509999999999998,21.18110184712222
3.9813775241943494,0.6004132572583052,22.816057315013495,4.16,0.6539999999999998,21.103228002613854
3.9913775241943505,0.6034132572583052,22.73417454803644,4.17,0.6569999999999998,21.025644742231467
4.0,0.6060000000000002,22.663826870502447,4.18,0.6599999999999998,20.948354875840955
4.01,0.6090000000000002,22.58253774100049,4.19,0.6629999999999998,20.87135854713712
4.02,0.6120000000000002,22.50156852958472,4.2,0.6659999999999998,20.794656773785004
4.03,0.6150000000000002,22.420919382480513,4.21,0.6689999999999999,20.71825121295989
4.04,0.6180000000000001,22.340590740236046,4.22,0.6719999999999998,20.642144685673408
4.05,0.6210000000000001,22.26058257842228,4.23,0.6749999999999998,20.566338812999355
4.06,0.6240000000000001,22.18089468033964,4.24,0.6779999999999998,20.49083439395276
4.07,0.6270000000000001,22.10152668511303,4.25,0.6809999999999997,20.415631711056548
4.08,0.6300000000000001,22.02247811745276,4.26,0.6839999999999998,20.34073069620677
4.09,0.6330000000000001,21.943749015900796,4.27,0.6869999999999998,20.26613102902913
4.1,0.6360000000000001,21.86533746861132,4.28,0.6899999999999998,20.19183219856635
4.11,0.6390000000000001,21.787243403331406,4.29,0.693,20.117833543589295
4.12,0.6420000000000001,21.709466077209388,4.3,0.6959999999999998,20.044134279833543
4.13,0.6450000000000001,21.632004662188056,4.31,0.6989999999999998,19.970733518904975
4.14,0.6480000000000001,21.55485829123209,4.32,0.7019999999999998,19.8976302816816
4.15,0.6510000000000001,21.47802605725475,4.33,0.7049999999999996,19.824823507943496
4.16,0.6540000000000001,21.4015070167943,4.34,0.708,19.75231262640227
4.17,0.6570000000000003,21.32530019404536,4.3500000000000005,0.711,19.68009627910952
4.18,0.6600000000000003,21.24940458331403,4.36,0.714,19.608175333988672
4.19,0.6630000000000003,21.17381963285216,4.37,0.717,19.53654966856552
4.2,0.6660000000000003,21.09854320551296,4.38,0.72,19.465218830784472
4.21,0.6690000000000002,21.02357475228524,4.390000000000001,0.7229999999999999,19.394182179466515
4.22,0.6720000000000003,20.94891327403901,4.4,0.7259999999999999,19.323412932262343
4.23,0.6750000000000003,20.874557637697265,4.41,0.7289999999999996,19.252939325269207
4.24,0.6780000000000003,20.80050670293796,4.42,0.7319999999999999,19.182760287220685
4.25,0.6810000000000004,20.72675932115289,4.430000000000001,0.7349999999999999,19.112873757192222
4.26,0.6840000000000003,20.653314844800295,4.44,0.7379999999999999,19.043274390860304
4.27,0.6870000000000003,20.58017119503537,4.45,0.741,18.97396345821593
4.28,0.6900000000000003,20.50732755745955,4.46,0.744,18.90493960623923
4.29,0.6930000000000002,20.43478275230602,4.470000000000001,0.747,18.836201980948378
4.3,0.6960000000000003,20.36253557202876,4.48,0.75,18.767749752593744
4.31,0.6990000000000003,20.290584804039405,4.49,0.7529999999999997,18.699581821407204
4.32,0.7020000000000003,20.218929228858666,4.5,0.756,18.63169703571856
4.33,0.7050000000000004,20.14758689255432,4.51,0.759,18.564094212698652
4.34,0.7080000000000002,20.07658234228389,4.52,0.762,18.49677214712894
4.3500000000000005,0.7110000000000002,20.005917700939815,4.53,0.765,18.429729618166572
4.36,0.7140000000000003,19.935593095280687,4.54,0.7679999999999998,18.36296539406331
4.37,0.7170000000000002,19.86560862963995,4.550000000000001,0.7709999999999998,18.296478235687285
4.38,0.7200000000000003,19.795961403444025,4.56,0.7739999999999998,18.230266898962594
4.390000000000001,0.7230000000000003,19.726643349337152,4.57,0.7769999999999998,18.16433013633886
4.4,0.7260000000000003,19.65765438735456,4.58,0.7799999999999998,18.09866669810852
4.41,0.7290000000000003,19.58899418119176,4.59,0.7829999999999998,18.03327533343727
4.42,0.7320000000000003,19.520679107233047,4.6000000000000005,0.7859999999999998,17.968154791185395
4.430000000000001,0.7350000000000003,19.452711099900498,4.61,0.789,17.903303820582476
4.44,0.7380000000000003,19.385088198430562,4.62,0.7919999999999998,17.8387211717934
4.45,0.7410000000000002,19.317809014105286,4.630000000000001,0.7949999999999998,17.774405596404314
4.46,0.7440000000000003,19.25087209903841,4.640000000000001,0.7979999999999998,17.71035584784499
4.470000000000001,0.7470000000000003,19.18427726623064,4.65,0.8009999999999998,17.646570681761972
4.48,0.7500000000000003,19.11803431511014,4.66,0.8039999999999998,17.58304885635135
4.49,0.7530000000000003,19.05214292265488,4.67,0.8069999999999998,17.519789132656754
4.5,0.7560000000000003,18.98659977560928,4.680000000000001,0.8099999999999998,17.456790274839808
4.51,0.7590000000000003,18.92140302689203,4.69,0.813,17.394051050423872
4.52,0.7620000000000003,18.85655041428243,4.7,0.8159999999999998,17.33157023051761
4.53,0.7650000000000001,18.79203956326765,4.710000000000001,0.8189999999999998,17.26934659001732
4.54,0.7680000000000003,18.727867990185214,4.720000000000001,0.8219999999999998,17.207378907792197
4.550000000000001,0.7710000000000004,18.664033081630183,4.73,0.8249999999999998,17.145665966853823
4.56,0.7740000000000004,18.600532073205365,4.74,0.8279999999999998,17.08419135124645
4.57,0.7770000000000004,18.53736202576672,4.75,0.8309999999999998,17.022967373201
4.58,0.7800000000000004,18.47451979886506,4.760000000000001,0.8339999999999999,16.961998187825763
4.59,0.7830000000000004,18.41200202142344,4.77,0.837,16.901280627659556
4.6000000000000005,0.7860000000000004,18.34980505965524,4.78,0.8399999999999999,16.84081346735502
4.61,0.7890000000000001,18.287924448776312,4.790000000000001,0.8429999999999999,16.78059453597565
4.62,0.7920000000000004,18.226356961883805,4.800000000000001,0.8459999999999999,16.720622326579576
4.630000000000001,0.7950000000000004,18.165095227412014,4.81,0.8489999999999999,16.66089547435582
4.640000000000001,0.7980000000000003,18.10413195056184,4.82,0.8519999999999999,16.601412693157325
4.65,0.8010000000000003,18.04345927432365,4.83,0.855,16.542172747770387
4.66,0.8040000000000003,17.983070428994132,4.840000000000001,0.858,16.483174436555437
4.67,0.8070000000000003,17.922958156313,4.8500000000000005,0.8610000000000002,16.424416579536818
4.680000000000001,0.8100000000000003,17.863114999055167,4.86,0.864,16.365898012240542
4.69,0.8130000000000002,17.80249665738025,4.870000000000001,0.867,16.307617581619706
4.7,0.8160000000000005,17.741929624117404,4.880000000000001,0.87,16.249574143653675
4.710000000000001,0.8190000000000005,17.68159196159233,4.890000000000001,0.873,16.191766561915145
4.720000000000001,0.8220000000000005,17.621485518153506,4.9,0.876,16.134193706717785
4.73,0.8250000000000005,17.56161072632997,4.91,0.879,16.076854454614622
4.74,0.8280000000000003,17.50196715453338,4.920000000000001,0.882,16.019747688103067
4.75,0.8310000000000003,17.44255396073269,4.930000000000001,0.8850000000000001,15.962872293276003
4.760000000000001,0.8340000000000003,17.38337005157577,4.94,0.888,15.906235227221757
4.77,0.8370000000000003,17.324413681680475,4.950000000000001,0.891,15.849838976360147
4.78,0.8400000000000003,17.265684484735022,4.960000000000001,0.894,15.793682785315532
4.790000000000001,0.8430000000000003,17.20718054131921,4.970000000000001,0.8969999999999998,15.737766132831927
4.800000000000001,0.8460000000000003,17.148900379735853,4.98,0.9,15.682087486867797
4.81,0.8490000000000005,17.09084252180223,4.99,0.903,15.62664595236091
4.82,0.8520000000000003,17.03290798410928,5.0,0.9059999999999998,15.571440717900893
4.83,0.8550000000000003,16.97518689588896,5.01,0.9119999999999998,15.461762434047984
4.840000000000001,0.8580000000000003,16.91769445031254,5.02,0.9179999999999998,15.353023916129496
4.8500000000000005,0.8610000000000003,16.860426594251095,5.03,0.9239999999999998,15.245217872433724
4.86,0.8640000000000003,16.803379917250357,5.04,0.9299999999999998,15.138336246778978
4.870000000000001,0.8670000000000003,16.746552265625137,5.05,0.9359999999999998,15.032369216038134
4.880000000000001,0.8700000000000003,16.689942255902935,5.06,0.9419999999999998,14.927358564310154
4.890000000000001,0.8730000000000004,16.6335472358897,5.07,0.9479999999999998,14.823302502323076
4.9,0.8760000000000003,16.57736628277466,5.08,0.9539999999999998,14.720195960362
4.91,0.8790000000000003,16.52139804292094,5.09,0.9599999999999999,14.618033114409927
4.920000000000001,0.8820000000000003,16.465641261328823,5.1,0.9659999999999999,14.516813592728612
4.930000000000001,0.8850000000000003,16.41009478138317,5.11,0.9719999999999999,14.416528730271576
4.94,0.8880000000000003,16.354757525843496,5.12,0.9779999999999999,14.317169419481017
4.950000000000001,0.8910000000000003,16.29962848244409,5.13,0.9839999999999999,14.218728574921684
4.960000000000001,0.8940000000000003,16.244706691744803,5.14,0.99,14.121198967019124
4.970000000000001,0.8970000000000005,16.189993840328395,5.15,0.996,14.024568405472502
4.98,0.9000000000000004,16.135494190337482,5.16,1.0019999999999996,13.92882487722721
4.99,0.9030000000000004,16.08111440369739,5.17,1.0079999999999996,13.833960776647467
5.0,0.9060000000000001,16.0268152492079,5.18,1.0139999999999996,13.739963506572757
5.01,0.9120000000000001,15.918651940550829,5.19,1.0199999999999996,13.646817272871086
5.02,0.9180000000000001,15.811200469608266,5.2,1.0259999999999998,13.554503921424187
5.03,0.9240000000000002,15.704483013181,5.21,1.0319999999999998,13.462861029657583
5.04,0.9300000000000002,15.598500245378371,5.22,1.0379999999999998,13.37153145388738
5.05,0.9360000000000002,15.493246982246603,5.23,1.0439999999999998,13.280964754553242
5.06,0.9420000000000003,15.388715685911045,5.24,1.0499999999999998,13.191144341660832
5.07,0.9480000000000003,15.284897727208024,5.25,1.0559999999999998,13.102053878231445
5.08,0.9540000000000003,15.181783771403843,5.26,1.0619999999999998,13.013675863615115
5.09,0.9600000000000003,15.07931803512386,5.27,1.0679999999999998,12.925276756197176
5.1,0.9660000000000003,14.977358195455947,5.28,1.0739999999999998,12.837483022191758
5.11,0.9720000000000003,14.876012072888162,5.29,1.0799999999999998,12.750342612503118
5.12,0.9780000000000003,14.77534112089786,5.3,1.0859999999999999,12.66385794432019
5.13,0.9840000000000003,14.675334093046146,5.31,1.0919999999999999,12.578023253195596
5.14,0.9900000000000003,14.575977981660271,5.32,1.0979999999999999,12.49279419793552
5.15,0.9960000000000003,14.477285358385048,5.33,1.1039999999999999,12.408178189912975
5.16,1.0020000000000002,14.379270849279772,5.34,1.1099999999999999,12.324192507647282
5.17,1.0080000000000002,14.281937869314293,5.3500000000000005,1.1159999999999999,12.240831232170393
5.18,1.0140000000000002,14.18528527222982,5.36,1.1219999999999999,12.158088556139868
5.19,1.0200000000000002,14.0893098961647,5.37,1.128,12.07595872674564
5.2,1.0260000000000002,13.99400760488818,5.38,1.134,11.994436072756788
5.21,1.0320000000000003,13.899373774119775,5.390000000000001,1.14,11.913514999255812
5.22,1.0380000000000003,13.805403537035325,5.4,1.146,11.833189984337103
5.23,1.0440000000000003,13.712091914493776,5.41,1.152,11.753449717067374
5.24,1.0500000000000003,13.61943388617282,5.42,1.158,11.674288366876228
5.25,1.0560000000000003,13.527424429947004,5.430000000000001,1.164,11.595698385195105
5.26,1.0620000000000003,13.436058543644268,5.44,1.17,11.517642106599315
5.27,1.0680000000000003,13.345331256835284,5.45,1.176,11.4401489837004
5.28,1.0740000000000003,13.255237636935647,5.46,1.182,11.3632152067551
5.29,1.0800000000000003,13.165772792062763,5.470000000000001,1.188,11.286836968455829
5.3,1.0860000000000003,13.076931872095098,5.48,1.194,11.211010084977646
5.31,1.0920000000000003,12.988710068689308,5.49,1.2,11.135730292256884
5.32,1.0980000000000003,12.901102614966385,5.5,1.206,11.060993266455036
5.33,1.1040000000000003,12.81410478478046,5.51,1.212,10.986794632664344
5.34,1.1100000000000003,12.72771189191572,5.52,1.218,10.91312997047336
5.3500000000000005,1.1160000000000003,12.64191928950623,5.53,1.224,10.83999481913872
5.36,1.1220000000000003,12.556722369356873,5.54,1.23,10.767384683151157
5.37,1.1280000000000003,12.472116561377367,5.550000000000001,1.236,10.695256697978047
5.38,1.1340000000000003,12.388097333091672,5.56,1.242,10.6236110636007
5.390000000000001,1.1400000000000003,12.30466018921696,5.57,1.248,10.552317382440277
5.4,1.1460000000000004,12.221800671270376,5.58,1.254,10.481457525374548
5.41,1.1520000000000004,12.13951435738401,5.59,1.26,10.411055894883107
5.42,1.1580000000000004,12.057796861839009,5.6000000000000005,1.266,10.341069985862868
5.430000000000001,1.1640000000000004,11.976643834948376,5.61,1.272,10.271552895574988
5.44,1.1700000000000004,11.896050962800656,5.62,1.278,10.202517120492619
5.45,1.1760000000000004,11.816013967048704,5.630000000000001,1.284,10.133963422059995
5.46,1.1820000000000004,11.736528604706752,5.640000000000001,1.29,10.065888894368296
5.470000000000001,1.1880000000000004,11.657590667950833,5.65,1.296,9.998289530386455
5.48,1.1940000000000004,11.579204137701828,5.66,1.302,9.931161023103954
5.49,1.2000000000000004,11.501373258064241,5.67,1.308,9.864499013191363
5.5,1.2060000000000004,11.42409305044681,5.680000000000001,1.314,9.798299162085709
5.51,1.2120000000000004,11.347346130449829,5.69,1.32,9.732510530211687
5.52,1.2180000000000004,11.271121808910875,5.7,1.326,9.667143745182782
5.53,1.2240000000000004,11.19541648583278,5.710000000000001,1.332,9.602230345444843
5.54,1.2300000000000004,11.120226652195791,5.720000000000001,1.338,9.537767247028928
5.550000000000001,1.2360000000000004,11.045548773672737,5.73,1.344,9.473750426820237
5.56,1.2420000000000004,10.971379298529865,5.74,1.3500000000000003,9.410176901297847
5.57,1.2480000000000004,10.897714661905487,5.75,1.356,9.347045470184344
5.58,1.2540000000000004,10.824551291941784,5.760000000000001,1.362,9.284347862565095
5.59,1.2600000000000005,10.751885615587256,5.77,1.368,9.222079436543629
5.6000000000000005,1.2660000000000005,10.679714063579135,5.78,1.3739999999999999,9.160235760389684
5.61,1.2720000000000005,10.608033074592733,5.790000000000001,1.38,9.09881299354916
5.62,1.2780000000000005,10.536839098656026,5.800000000000001,1.386,9.037809064961552
5.630000000000001,1.2840000000000005,10.46612859994391,5.81,1.392,8.977221729814246
5.640000000000001,1.2900000000000005,10.395898059055202,5.82,1.3980000000000004,8.917048336971057
5.65,1.2960000000000005,10.326143974865028,5.83,1.404,8.85728600903781
5.66,1.3020000000000005,10.256862866002324,5.840000000000001,1.41,8.79793173283586
5.67,1.3080000000000005,10.188051272056413,5.8500000000000005,1.416,8.738984564797699
5.680000000000001,1.3140000000000005,10.119705754535754,5.86,1.422,8.680448613000156
5.69,1.3200000000000005,10.051822897602927,5.870000000000001,1.428,8.622312410661804
5.7,1.3260000000000003,9.984399308656451,5.880000000000001,1.434,8.56457298447232
5.710000000000001,1.3320000000000003,9.91743161876868,5.890000000000001,1.44,8.507226727945177
5.720000000000001,1.3380000000000003,9.85091614475235,5.9,1.4460000000000004,8.450270367423139
5.73,1.3440000000000003,9.784850251107821,5.91,1.452,8.393700630915918
5.74,1.3500000000000003,9.719230296454922,5.920000000000001,1.458,8.337514228963922
5.75,1.3560000000000003,9.654053005999213,5.930000000000001,1.464,8.281707846796367
5.760000000000001,1.3620000000000008,9.589315132928323,5.94,1.47,8.226278137500104
5.77,1.3680000000000003,9.525013454162115,5.950000000000001,1.4760000000000002,8.171221762078444
5.78,1.3740000000000003,9.46114477095246,5.960000000000001,1.4820000000000002,8.116536552346346
5.790000000000001,1.3800000000000003,9.397705908785422,5.970000000000001,1.4880000000000002,8.06222120641641
5.800000000000001,1.3860000000000003,9.334693717244456,5.98,1.4940000000000004,8.008273949144883
5.81,1.3920000000000003,9.272105069690912,5.99,1.5000000000000002,7.954692710855218
5.82,1.3980000000000004,9.20993686376562,6.0,1.5059999999999996,7.901475262522318
5.83,1.4040000000000004,9.148186020144205,6.0025,1.5089999999999997,7.8750038433318785
5.840000000000001,1.4100000000000008,9.086849482853449,6.005,1.5119999999999996,7.848622061408933
5.8500000000000005,1.4160000000000004,9.025924219593513,6.0075,1.5149999999999995,7.822330157189453
5.86,1.4220000000000004,8.965407220451594,6.01025,1.518299999999999,7.793512222505715
5.870000000000001,1.4280000000000006,8.90529549834986,6.013275,1.5219299999999996,7.761936851628562
5.880000000000001,1.4340000000000004,8.845586088639998,6.0166025,1.5259229999999995,7.727353792829307
5.890000000000001,1.4400000000000006,8.78627604884981,6.02026275,1.5303152999999992,7.689492905699523
5.9,1.4460000000000006,8.727362458430074,6.024289025,1.5351468299999993,7.6480631910355985
5.91,1.4520000000000006,8.668842418498196,6.0287179275,1.5404615129999992,7.602751901950925
5.920000000000001,1.4580000000000009,8.610713051579898,6.03358972025,1.546307664299999,7.553222874481879
5.930000000000001,1.4640000000000006,8.55297150134992,6.038948692275,1.5527384307299996,7.499116871880585
5.94,1.4700000000000006,8.495596025720717,6.0448435615025,1.5598122738029996,7.440051733648193
5.950000000000001,1.4760000000000006,8.438596005201598,6.05132791765275,1.567593501183299,7.3756222141257455
5.960000000000001,1.4820000000000004,8.381974166101333,6.058460709418025,1.5761528513016294,7.3053992600471505
5.970000000000001,1.4880000000000007,8.325728556206169,6.066306780359827,1.5855681364317924,7.228932434277001
5.98,1.4940000000000007,8.26985664083933,6.07493745839581,1.5959249500749717,7.1457504961334966
5.99,1.5000000000000007,8.214332147428102,6.084431204235392,1.6073174450824688,7.055363926120677
6.0,1.5060000000000002,8.159171405153474,6.094431204235392,1.6193174450824688,6.961403425245658
6.0025,1.5120000000000002,8.104375500189363,6.104431204235391,1.631317445082469,6.868704702419129
6.005,1.518,8.049941886367955,6.114431204235391,1.643317445082469,6.77724997456076
6.0075,1.5240000000000002,7.995868686440097,6.124431204235392,1.655317445082469,6.687021708605583
6.01025,1.5306000000000004,7.9367999860335985,6.134431204235392,1.667317445082469,6.59800262605077
6.013275,1.5378600000000002,7.872318729356299,6.144431204235391,1.679317445082469,6.5101757011159975
6.0166025,1.5458460000000003,7.801982213789347,6.154431204235391,1.691317445082469,6.42352416099367
6.02026275,1.5546306000000003,7.725322452107635,6.164431204235392,1.703317445082469,6.338031484863907
6.024289025,1.5642936600000004,7.641847135819926,6.174431204235392,1.715317445082469,6.253681402009195
6.0287179275,1.5749230260000004,7.551041539353624,6.184431204235391,1.727317445082469,6.170457889284275
6.03358972025,1.5866153286000004,7.452369699035305,6.194431204235391,1.739317445082469,6.088345168128928
6.038948692275,1.5994768614600003,7.345279416571059,6.204431204235392,1.7513174450824691,6.007327701261371
6.0448435615025,1.6136245476060003,7.229205517332629,6.214431204235392,1.7633174450824691,5.927390189152573
6.05132791765275,1.6291870023666,7.10357564843418,6.224431204235391,1.7753174450824691,5.848517566356784
6.058460709418025,1.64630570260326,6.967817088485481,6.234431204235391,1.7873174450824691,5.770694997752771
6.066306780359827,1.665136272863586,6.821364816976093,6.244431204235392,1.7993174450824692,5.693907874737092
6.07493745839581,1.6858499001499447,6.66366757078919,6.254431204235392,1.8113174450824687,5.61814181139998
6.084431204235392,1.7086348901649393,6.4939155366427554,6.264431204235391,1.8233174450824687,5.543382640706423
6.094431204235392,1.732634890164939,6.319385019433092,6.274431204235391,1.8353174450824687,5.469616410699467
6.104431204235391,1.7566348901649391,6.149099672216862,6.284431204235392,1.8473174450824688,5.396829380738672
6.114431204235391,1.7806348901649391,5.982816507013171,6.294431204235392,1.8593174450824688,5.325007947599365
6.124431204235392,1.8046348901649396,5.820494564106781,6.304431204235391,1.8713174450824688,5.2541379118229194
6.134431204235392,1.8286348901649396,5.662383700313379,6.314431204235391,1.8833174450824688,5.184206880736004
6.144431204235391,1.8526348901649397,5.508411446112254,6.324431204235392,1.8953174450824688,5.115202255728168
6.154431204235391,1.8766348901649397,5.3584826227181805,6.334431204235392,1.9073174450824688,5.047111106355536
6.164431204235392,1.9006348901649397,5.212497526193459,6.344431204235392,1.9193174450824688,4.979920905920948
6.174431204235392,1.9246348901649395,5.070355696590088,6.354431204235391,1.9313174450824688,4.913619306680984
6.184431204235391,1.9486348901649395,4.931957771208034,6.364431204235392,1.9433174450824688,4.848194136725346
6.194431204235391,1.9726348901649395,4.797206783210233,6.374431204235392,1.9553174450824689,4.783633398896448
6.204431204235392,1.9966348901649396,4.666008903409896,6.384431204235392,1.9673174450824693,4.719925269306468
6.214431204235392,2.02063489016494,4.538273907337394,6.394431204235391,1.979317445082469,4.657058095442711
6.224431204235391,2.0446348901649394,4.413915390576964,6.404431204235392,1.991317445082469,4.595020393966617
6.234431204235391,2.0686348901649394,4.292850719942629,6.414431204235392,2.003317445082469,4.533800848312338
6.244431204235392,2.0926348901649394,4.174975002089791,6.424431204235392,2.015317445082469,4.473388306164313
6.254431204235392,2.1166348901649394,4.0602409462105165,6.434431204235391,2.027317445082469,4.413771776870376
6.264431204235391,2.1406348901649395,3.9485797772257936,6.444431204235392,2.039317445082469,4.354940428830494
6.274431204235391,2.1646348901649395,3.839918871463776,6.454431204235392,2.0513174450824696,4.296883586888676
6.284431204235392,2.1886348901649395,3.734187536742796,6.464431204235392,2.0633174450824696,4.2395907297480155
6.294431204235392,2.2126348901649395,3.6313165789395976,6.474431204235391,2.0753174450824696,4.183051487422302
6.304431204235391,2.2366348901649395,3.531238112981288,6.484431204235392,2.0873174450824696,4.127255638734629
6.314431204235391,2.2606348901649396,3.4339075111599198,6.494431204235392,2.0993174450824696,4.072193108869178
6.324431204235392,2.2846348901649396,3.3392751937169125,6.504431204235392,2.1113174450824697,4.017853966982813
6.334431204235392,2.30863489016494,3.2472692271533443,6.514431204235391,2.1233174450824697,3.9642284238796366
6.344431204235392,2.33263489016494,3.15781630889526,6.524431204235391,2.1353174450824697,3.911306829752198
6.354431204235391,2.35663489016494,3.07084353235168,6.534431204235392,2.1473174450824697,3.8590796719929705
6.364431204235392,2.38063489016494,2.9862792745112667,6.544431204235392,2.1593174450824697,3.8075375730777
6.374431204235392,2.40463489016494,2.904053628116027,6.554431204235391,2.1713174450824697,3.756671288524645
6.384431204235392,2.42863489016494,2.824098611644023,6.564431204235392,2.1833174450824697,3.7064717049316305
6.394431204235391,2.45263489016494,2.7463482891655087,6.574431204235392,2.1953174450824697,3.656929838093879
6.404431204235392,2.47663489016494,2.670738836450621,6.584431204235392,2.2073174450824697,3.608036831205876
6.414431204235392,2.50063489016494,2.5972084227101755,6.594431204235392,2.2193174450824698,3.559783953149452
6.424431204235392,2.52463489016494,2.525697156032951,6.604431204235391,2.2313174450824698,3.5121625968720505
6.434431204235391,2.54863489016494,2.4561470200315454,6.614431204235392,2.2433174450824698,3.4651642778567755
6.444431204235392,2.57263489016494,2.388501803332612,6.624431204235392,2.25531744508247,3.4187806326878607
6.454431204235392,2.59663489016494,2.322707025378263,6.634431204235392,2.26731744508247,3.3730034177126647
6.464431204235392,2.62063489016494,2.2587098603015288,6.644431204235392,2.27931744508247,3.3278245078030575
6.474431204235391,2.64463489016494,2.196459059719449,6.654431204235392,2.29131744508247,3.283235895215144
6.484431204235392,2.66863489016494,2.1359048743726303,6.664431204235392,2.3033174450824694,3.2392296885482503
6.494431204235392,2.6926348901649404,2.0769991758927255,6.674431204235392,2.3153174450824694,3.195798111799964
6.504431204235392,2.71663489016494,2.019709900704287,6.684431204235391,2.3273174450824694,3.1529335035140464
6.514431204235391,2.7406348901649396,1.9640223255244027,6.694431204235392,2.3393174450824694,3.110628316013412
6.524431204235391,2.76463489016494,1.9098363002020555,6.704431204235392,2.3513174450824694,3.068874012583773
6.534431204235392,2.7886348901649405,1.8571147685543308,6.714431204235392,2.3633174450824694,3.027662381372642
6.544431204235392,2.81263489016494,1.8058211485296027,6.724431204235392,2.3753174450824694,2.986988153664788
6.554431204235391,2.83663489016494,1.755919120380648,6.734431204235392,2.3873174450824695,2.9468441904751344
6.564431204235392,2.86063489016494,1.7073728617208963,6.744431204235392,2.3993174450824695,2.9072234817608247
6.574431204235392,2.8846348901649406,1.66014721856016,6.754431204235392,2.4113174450824695,2.8681191288091847
6.584431204235392,2.90863489016494,1.614207787283116,6.764431204235391,2.4233174450824695,2.829524342993082
6.594431204235392,2.93263489016494,1.5695209533367742,6.774431204235392,2.4353174450824695,2.791432444617007
6.604431204235391,2.95663489016494,1.5260538939977915,6.784431204235392,2.4473174450824695,2.753836861672261
6.614431204235392,2.9806348901649407,1.4837745737434247,6.794431204235392,2.4593174450824695,2.7167311282135422
6.624431204235392,3.00463489016494,1.4426517338125031,6.804431204235392,2.4713174450824695,2.6801088822357766
6.634431204235392,3.02863489016494,1.4026548767681648,6.814431204235392,2.4833174450824695,2.6439638629413516
6.644431204235392,3.05263489016494,1.363754248270396,6.824431204235392,2.4953174450824696,2.608289907345103
6.654431204235392,3.0766348901649407,1.3259208174491304,6.834431204235392,2.50731744508247,2.573080944886277
6.664431204235392,3.1006348901649403,1.2891262568074568,6.844431204235392,2.51931744508247,2.5383309857911085
6.674431204235392,3.12463489016494,1.2533429180114148,6.854431204235392,2.53131744508247,2.504034188528653
6.684431204235391,3.1486348901649404,1.2185437306164235,6.864431204235392,2.54331744508247,2.4701845837508087
6.694431204235392,3.172634890164941,1.1847022255539192,6.874431204235392,2.55531744508247,2.436776458503356
6.704431204235392,3.1966348901649404,1.1517925586937137,6.884431204235392,2.56731744508247,2.4038041001575055
6.714431204235392,3.22063489016494,1.1197895029482838,6.894431204235392,2.57931744508247,2.371261737892121
6.724431204235392,3.2446348901649404,1.0886684408380043,6.904431204235392,2.59131744508247,2.339143946776656
6.734431204235392,3.268634890164941,1.0584053574926813,6.914431204235392,2.60331744508247,2.3074450353515905
6.744431204235392,3.2926348901649405,1.0289757680516127,6.924431204235392,2.61531744508247,2.276159434366962
6.754431204235392,3.31663489016494,1.0003602592747651,6.934431204235392,2.62731744508247,2.245281592564331
6.764431204235391,3.3406348901649405,0.9725388780732426,6.944431204235392,2.63931744508247,2.2148052836408825
6.774431204235392,3.364634890164941,0.9454881345947693,6.954431204235392,2.65131744508247,2.1847253031025606
6.784431204235392,3.3886348901649406,0.9191857342537256,6.964431204235392,2.66331744508247,2.1550372422524315
6.794431204235392,3.41263489016494,0.8936104057087881,6.974431204235392,2.67531744508247,2.125735263858062
6.804431204235392,3.4366348901649406,0.8687417070082329,6.984431204235392,2.68731744508247,2.0968138477821325
6.814431204235392,3.4606348901649406,0.8445598808615361,6.994431204235392,2.6993174450824697,2.0682675182936854
6.824431204235392,3.4846348901649407,0.82104579066602,7.0,2.706,2.052533701119744
6.834431204235392,3.50863489016494,0.7981808780892875,7.0025,2.709,2.045508132480617
6.844431204235392,3.5326348901649407,0.7759471330940518,7.005,2.712,2.0385053189779967
6.854431204235392,3.5566348901649407,0.7543270706329556,7.0075,2.7150000000000003,2.0315252538910054
6.864431204235392,3.5806348901649407,0.7333037111057522,7.01025,2.7183000000000006,2.023873269641339
6.874431204235392,3.60463489016494,0.712860563055058,7.013275,2.72193,2.015487523038656
6.884431204235392,3.628634890164941,0.692981607285305,7.0166025,2.725923,2.0063010677232076
6.894431204235392,3.652634890164941,0.6736512819591197,7.02026275,2.7303152999999996,1.996241551968028
6.904431204235392,3.676634890164941,0.6548544684211717,7.024289025,2.73514683,1.985173345288881
6.914431204235392,3.700634890164941,0.6365764776059936,7.0287179275,2.740461513,1.9730333201119887
6.924431204235392,3.724634890164941,0.6188030369447395,7.03358972025,2.7463076643,1.9597547349861588
6.934431204235392,3.748634890164941,0.6015202768480942,7.038948692275,2.75273843073,1.9452440268225748
6.944431204235392,3.772634890164941,0.5847201188408078,7.0448435615025,2.759812273803,1.9293988047914947
6.954431204235392,3.796634890164941,0.5683905259659937,7.05132791765275,2.7675935011833004,1.912109087245497
6.964431204235392,3.820634890164941,0.5525186471201897,7.058460709418025,2.77615285130163,1.8932582950260215
6.974431204235392,3.844634890164941,0.537091954111464,7.066306780359827,2.785568136431793,1.8727232193220311
6.984431204235392,3.868634890164941,0.5220982528987557,7.07493745839581,2.7959249500749723,1.8503683726529372
